entry_id	hebrew	translit	pos	definition	etym_type	etym_root	xref_bdb	xref_strong	xref_aug	xref_twot
nxy	תַּרְעֵלָה	tarʿēlâ	N	reeling	sub		t.dn.ae	8653		2188c
nxz	תִּרְעָתִים	tirʿātîm	Np	Tirathite			w.bq.at	8654		
nya	תְּרָפִים	tĕrāpîm	N	Teraphim	single		w.bq.au	8655		2545
nyb	תִּרְצָה	tirṣâ	Np	Tirzah			t.ee.ac	8656		
nyc	תֶּ֫רֶשׁ	tereš	Np	Teresh			w.bq.aw	8657		
nyd	תַּרְשִׁישׁ	taršîš	N	yellow jasper	single		w.bq.ax	8658		2546
nye	תַּרְשִׁישׁ	taršîš	Np	Tarshish	single		w.bq.ay	8659		2547
nyf	תִּרְשָׁתָא	tiršātāʾ	N	Tirshathâ	single		w.bq.az	8660		2548
nyg	תַּרְתָּן	tartān	N	field-marshal	single		w.bq.ba	8661		2549
nyh	תַּרְתָּ֑ק	tartāq	Np	Tartak			w.bq.bb	8662		
nyi	תְּשֻׁאָה	tĕšuʾâ	N	noise	sub		v.bm.ae	8663		2339c
nyj	תִּשְׁבֶּה	tišbeh	Np	foreigner			v.ao.aj	8453	b	
nyk	תִּשְׁבִּי	tišbî	Ag	Tishbite			v.ao.ak	8664		
nyl	תַּשְׁבֵּץ	tašbēṣ	N	chequered	sub		v.aw.ad	8665		2320c
nym	תְּשׁוּבָה	tĕšûbâ	N	return	sub		v.bn.an	8666		2340f
nyn	תְּשׂ֫וּמֶת	tĕśûmet	N	pledge	sub		u.ap.ac	8667		2243a
nyo	תְּשׁוּעָה	tĕšûʿâ	N	deliverance	sub		j.dy.aq	8668		929e
nyp	תְּשׁוּקָה	tĕšûqâ	N	longing	sub		v.bz.ab	8669		2352a
nyq	תְּשׁוּרָה	tĕšûrâ	N	gift	sub		v.ca.ab	8670		2353a
nyr	תְּשִׁיעִי	tĕšîʿî	A	ninth	single		w.bq.bo	8671		2551
nys	תֵּ֫שַׁע	tēšaʿ	N	a nine	single		w.bq.bn	8672		2550
nyt	תִּשְׁעִים	tišʿîm	N	ninety	single		w.bq.bp	8673		2552
nyu	א	ʾ					xa.aa.aa			
nyv	אֵב	ʾēb	N	fruit	main	אבב	xa.aa.ac	4		2554
nyw	אַב	ʾab	N	father	sub		xa.ac.ab	2		2553
nyx	אֲבַד	ʾăbad	V	perish	main	אבד	xa.ab.aa	7		2555
nyy	אבה	ʾbh			main	אבה	xa.ac.aa			
nyz	אֶ֫בֶן	ʾeben	N	stone	single		xa.ac.ac	69		2556
nza	אִגְּרָא	ʾiggĕrāʾ	N	letter-missive	single		xa.ac.ad	104		2557
nzb	אֱדַ֫יִן	ʾĕdayin	D	then	single		xa.ac.ae	116		2558
nzc	אֲדָר	ʾădār	Np	Adar	single		xa.ac.af	144		2559
nzd	אִדַּר	ʾiddar	N	threshing-floor	single		xa.ac.ag	147		2560
nze	אֲדַרְגָּזֵר	ʾădargāzēr	N	counsellor	single		xa.ac.ah	148		2561
nzf	אַדְרַזְדָּא	ʾadrazdāʾ	D	correctly	single		xa.ac.ai	149		2562
nzg	אֶדְרַע	ʾedraʿ	N	force	sub		xd.ao.ac	153		2682b
nzh	אוה	ʾwh			main	אוה	xa.ad.aa			
nzi	אול	ʾwl			main	אול	xa.ae.aa			
nzj	אֲזָא	ʾăzāʾ	V	make hot	main	אזא	xa.af.aa	228		2563
nzk	אַזְדָּא	ʾazdāʾ	A	sure	single		xa.af.ab	230		2564
nzl	אֲזַל	ʾăzal	V	go	main	אזל	xa.ag.aa	236		2565
nzm	אזן	ʾzn			main	אזן	xa.ah.aa			
nzn	אַח	ʾaḥ	N	brother	sub		xa.aj.ab	252		2566
nzo	אחד	ʾḥd			main	אחד	xa.ai.aa			
nzp	אחה	ʾḥh			main	אחה	xa.aj.aa			
nzq	אַחֲוָיָה	ʾaḥăwāyâ	N	a declaring	sub		xh.ad.ab	263		2722a
nzr	אֲחִידָה	ʾăḥîdâ	N	riddle	sub		xh.ac.ab	280		2567
nzs	אַחְמְתָא	ʾaḥmĕtāʾ	Np	Achmetha			xa.aj.ae	307		
nzt	אַחַר	ʾaḥar	D	after	main	אחר	xa.ak.aa	311		2568
nzu	אׇחֳרִי	ʾoḥŏrî	A	another	sub		xa.ak.ae	317		2568a
nzv	אׇחֳרֵין	ʾoḥŏrên	D	and unto the last	sub		xa.ak.ac	318		2568c
nzw	אַחֲרִית	ʾaḥărît	N	end	sub		xa.ak.ad	320		2568b
nzx	אׇחֳרָן	ʾoḥŏrān	A	another	sub		xa.ak.ae	321		2568c
nzy	אֲחַשְׁדַּרְפְּנִין	ʾăḥašdarpĕnîn	N	satraps	single		xa.ak.af	324		2569
nzz	אִילָן	ʾîlān	N	tree	sub		xa.ae.ab	363		2570
oaa	אֵימְתָן	ʾêmĕtān	A	terrible	single		xa.ak.ah	574		2571
oab	אִיתַי	ʾîtay	T	there is	single		xa.ak.ai	383		2572
oac	אֲכַל	ʾăkal	V	eat	main	אכל	xa.al.aa	399		2573
oad	אֵל	ʾēl	Pd	these	main		xa.an.aa	412		2575
oae	אַל	ʾal	D	do not	main		xa.am.aa	409		2574
oaf	אֱלָהּ	ʾĕlāh	N	god	single		xa.an.ab	426		2576
oag	אֵלֶּה	ʾēlleh	Pd	these	main		xa.ao.aa	429		2577
oah	אֲלוּ	ʾălû	Tj	lo!	main		xa.ap.aa	431		2578
oai	אִלֵּין	ʾillên	Pd	these	main		xa.aq.aa	459		2579
oaj	אִלֵּךְ	ʾillēk	Pd	these	main		xa.ar.aa	479		2580
oak	אֲלַ֑ף	ʾălap	N	1,000	single		xa.ar.ab	506		2581
oal	אַמָּה	ʾammâ	N	cubit	single		xa.ar.ac	521		2582
oam	אֻמָּה	ʾummâ	N	nation	single		xa.ar.ad	524		2583
oan	אֲמַן	ʾăman	V	trust	main	אמן	xa.as.aa	540		2584
oao	אֲמַר	ʾămar	V	say	main	אמר	xa.at.aa	560		2585
oap	אִמַּר	ʾimmar	N	lamb	sub		xa.at.ac	563		2585?
oaq	אֲנָא	ʾănāʾ	Pp	I	main		xa.au.aa	576	a	
oar	אֲנָה	ʾănâ	Pp	I	main		xa.av.aa	576	b	2586
oas	אִנּוּן	ʾinnûn	Pp	they	single		xa.av.ab	581	a	2587
oat	אֲנַ֫חְנָא	ʾănaḥnāʾ	Pp	we	main		xa.aw.aa	586		2588
oau	אִנִּין	ʾinnîn	Pp	they	main		xa.ax.aa	581	b	
oav	אֲנַס	ʾănas	V	oppress	main	אנס	xa.ay.aa	598		2589
oaw	אֲנַף	ʾănap	N	face	single		xa.ay.ab	600		2590
oax	אֱנָשׁ	ʾĕnāš	N	man	sub		xa.az.ab	606		2591
oay	אנשׁ	ʾnš			main	אנשׁ	xa.ba.aa			
oaz	אנשׁ	ʾnš			main	אנשׁ	xa.az.aa			
oba	אַנְתָּה	ʾantâ	Pp	thou	main		xa.bb.aa	607		2592
obb	אַנְתּוּן	ʾantûn	Pp	ye	main		xa.bc.aa	608		2593
obc	אֱסוּר	ʾĕsûr	N	band	sub		xa.bd.ab	613		2595a
obd	אָֽסְנַפַּר	ʾāsĕnappar	Np	Asnapper			xa.bc.ab	620		
obe	אׇסְפַּרְנָא	ʾosparnāʾ	D	thoroughly	single		xa.bc.ac	629		2594
obf	אֱסָר	ʾĕsār	N	interdict	sub		xa.bd.ac	633		2595b
obg	אסר	ʾsr			main	אסר	xa.bd.aa			2595
obh	אָע	ʾāʿ	N	wood	single		xa.bd.ad	636		2596
obi	אַף	ʾap	C	also	main		xa.be.aa	638		2597
obj	אֲפָֽרְסָיֵא	ʾăpārĕsāyēʾ	Np	Apharsite	single		xa.be.ab	670		2598
obk	אֲפָֽרְסְכָיֵא	ʾăpārĕskāyēʾ	Np	Apharsachites	single		xa.be.ac	671	a	2599
obl	אֲפָֽרְסַתְּכָיֵא	ʾăpārĕsattĕkāyēʾ	Np	Apharsachites	single		xa.be.ad	671	b	2600
obm	אַפְּתֹם	ʾappĕtōm	N	in the end	single		xa.be.ae	674		2601
obn	אֶצְבַּע	ʾeṣbaʿ	N	finger	sub		xr.ac.ab	677		2602
obo	אַרְבַּע	ʾarbaʿ	N	four	sub		xt.ad.ab	703		2986a
obp	אַרְגְּוָן	ʾargĕwān	N	purple	single		xa.be.ah	711		2603
obq	ארה	ʾrh			main	ארה	xa.bf.aa			
obr	אֲרוּ	ʾărû	Tj	lo	main		xa.bg.aa	718		2604
obs	אֹ֫רַח	ʾōraḥ	N	way	single		xa.bg.ab	735		2605
obt	אַרְיֵה	ʾaryēh	N	lion	sub		xa.bf.ab	744		2606
obu	אֲרְיוֹךְ	ʾăryôk	Np	Arioch			xa.bg.ad	746	b	
obv	אֲרִיךְ	ʾărîk	A	fitting	sub		xa.bi.ab	749		2607
obw	ארך	ʾrk			main	ארך	xa.bi.aa			
obx	ארך	ʾrk			main	ארך	xa.bh.aa			
oby	אַרְכָֿא	ʾarkāʾ	N	a lengthening	sub		xa.bh.ab	754		2609
obz	אַרְכֻבָּה	ʾarkubbâ	N	knee	single		xb.am.ac	755		2608
oca	אַרְכְּוָיֵא	ʾarkĕwāyēʾ	Np	Archevite			xa.bi.ad	756		
ocb	אֲרַע	ʾăraʿ	N	earth	single		xa.bi.ae	772		2610
occ	אַרְעִי	ʾarʿî	N	bottom	single		xa.bi.af	773		2611
ocd	אֲרַק	ʾăraq	N	earth	single		xa.bi.ag	778		2612
oce	אַרְתַּחְשַׁשְׂתְּא	ʾartaḥšaśtĕʾ	Np	Artaxerxes			xa.bi.ah	783	b	
ocf	אֹשׁ	ʾōš	N	foundation	single		xa.bi.ai	787		2613
ocg	אֶשָּׁא	ʾeššāʾ	N	fire	single		xa.bi.aj	785		2614
och	אָשַׁף	ʾāšap	N	conjurer	single		xa.bi.al	826		2615
oci	אֻשַּׁרְנָא	ʾuššarnāʾ	N	wall	single		xa.bi.am	846		2616
ocj	אֶשְׁתַּדּוּר	ʾeštaddûr	N	revolt	sub		xv.ag.ab	849		3021a
ock	אָת	ʾāt	N	sign	sub		xa.ad.ab	852		2617
ocl	אֲתָה	ʾătâ	V	come	main	אתה	xa.bj.aa	858		2618
ocm	אַתּוּן	ʾattûn	N	furnace	single		xa.bj.ac	861		2619
ocn	אֲתַר	ʾătar	N	place	main	אתר	xa.bk.aa	870		2620
oco	בְּ	bĕ			main		xb.aa.aa			2621
ocp	בִּאישׁ	biʾyš	N	bad	sub		xb.ab.ab	873		2622a
ocq	בְּאֵשׁ	bĕʾēš	V	be evil	main	באשׁ	xb.ab.aa	888		2622
ocr	בָּבֶל	bābel	Np	Babylon	single		xb.ab.ad	895		197
ocs	בָּֽבְלַי	bābĕlay	A	the Babylonians			xb.ab.ae	896		
oct	בְּדַר	bĕdar	V	scatter	main	בדר	xb.ac.aa	921		2623
ocu	בְּהִילוּ	bĕhîlû	D	haste	sub		xb.ad.ab	924		2624a
ocv	בְּהַל	bĕhal	V	alarm	main	בהל	xb.ad.aa	927		2624
ocw	בול	bwl			main	בול	xb.ae.aa			
ocx	בְּטֵל	bĕṭēl	V	cease	main	בטל	xb.af.aa	989		2625
ocy	בֵּין	bên	R	between	single		xb.af.ab	997		2626
ocz	בִּינָה	bînâ	N	understanding	single		xb.af.ac	999		2627
oda	בִּירְתָא	bîrĕtāʾ	N	castle	single		xb.af.ad	1001		2628
odb	בִּית	bît	V	lodge	sub		xb.ag.ab	956		2629
odc	בַּ֫יִת	bayit	N	house	main	בית	xb.ag.aa	1005		2629a
odd	בָּל	bāl	N	mind	sub		xb.ae.ab	1079		2630
ode	בְּלָא	bĕlāʾ	V	wear away	main		xb.ah.aa	1080		2631
odf	בְּלוֹ	bĕlô	N	tribute	single		xb.ah.ab	1093		2632
odg	בֵּלְטְשַׁאצַּר	bēlĕṭšaʾṣṣar	Np	Belteshazzar			xb.ah.ac	1096		
odh	בֵּלְשַׁאצַּר	bēlĕšaʾṣṣar	Np	Belshazzar			xb.ah.ad	1113		
odi	בֵּן	bēn	N	son	single		xb.al.ab	1123		2639
odj	בְּנָה	bĕnâ	V	build	main	בנה	xb.ai.aa	1124		2633
odk	בִּנְיָן	binyān	N	a building	sub		xb.ai.ab	1147		2633a
odl	בְּנַס	bĕnas	V	be angry	main	בנס	xb.aj.aa	1149		2634
odm	בְּעָא	bĕʿāʾ	V	ask	main		xb.ak.aa	1156		2635
odn	בָּעוּ	bāʿû	N	petition	sub		xb.ak.ab	1159		2635a
odo	בְּעֵל	bĕʿēl	N	owner	single		xb.ak.ac	1169		2636
odp	בִּקְעָא	biqʿāʾ	N	plain	single		xb.ak.ad	1236		2637
odq	בְּקַר	bĕqar	V	inquire	main	בקר	xb.al.aa	1240		2638
odr	בַּר	bar	N	field	sub		xb.ao.ab	1251		2640
ods	בַּר	bar	N	son	single		xb.al.ab	1247		2639
odt	בְּרַךְ	bĕrak	N	knee	sub		xb.am.ab	1291		2641a
odu	בְּרַךְ	bĕrak	V	kneel	main	ברך	xb.am.aa	1289		2641
odv	בְּרַם	bĕram	D	only	main		xb.an.aa	1297		2642
odw	ברר	brr			main	ברר	xb.ao.aa			
odx	בְּשַׁר	bĕšar	N	flesh	single		xb.ao.ac	1321		2643
ody	בַּת	bat	N	bath	single		xb.ao.ad	1325		2644
odz	גאה	gʾh			main	גאה	xc.aa.aa			
oea	גַּב	gab	N	back	single		xc.aa.ac	1355		2645
oeb	גֹּב	gōb	N	pit	single		xc.aa.ad	1358		2646
oec	גְּבוּרָה	gĕbûrâ	N	might	sub		xc.ab.ac	1370		2647b
oed	גְּבַר	gĕbar	N	man	sub		xc.ab.ab	1400		2647a
oee	גִּבָּר	gibbār	N	mighty one	sub		xc.ab.ad	1401		2647b
oef	גבר	gbr			main	גבר	xc.ab.aa			2647
oeg	גְּדָֽבְרַיָּא	gĕdābĕrayyāʾ	N	treasurer	single		xc.ab.ae	1411		2648
oeh	גְּדַד	gĕdad	V	hew down	main	גדד	xc.ac.aa	1414		2649
oei	גַּו	gaw	N	midst	single		xc.ac.ab	1459		2650
oej	גֵּוָה	gēwâ	N	pride	sub		xc.aa.ab	1467		2651
oek	גִּזְבָּר	gizbār	N	treasurer	single		xc.ac.ad	1490		2653
oel	גְּזַר	gĕzar	V	cut	main	גזר	xc.ad.aa	1505		2654
oem	גְּזֵרָה	gĕzērâ	N	decree	sub		xc.ad.ab	1510		2654a
oen	גִּיחַ	gîaḥ	V	burst forth	single		xc.ad.ac	1519		2652
oeo	גין	gyn			main	גין	xc.ae.aa			
oep	גִּיר	gîr	N	chalk	sub		xc.ae.ab	1528		2655
oeq	גְּלָא	gĕlāʾ	V	reveal	main		xc.af.aa	1541		2656
oer	גַּלְגַּל	galgal	N	wheel	sub		xc.ag.ac	1535		2657a
oes	גָּלוּ	gālû	N	exile	sub		xc.af.ab	1547		2656a
oet	גְּלָל	gĕlāl	A	rolling	sub		xc.ag.ab	1560		2657b
oeu	גלל	gll			main	גלל	xc.ag.aa			2657
oev	גְּמַר	gĕmar	V	complete	main	גמר	xc.ah.aa	1585		2658
oew	גְּנַז	gĕnaz	N	treasure	single		xc.ah.ab	1596		2659
oex	גַּף	gap	N	wing	single		xc.ah.ac	1611		2660
oey	גְּרַם	gĕram	N	bone	single		xc.ah.ad	1635		2661
oez	גְּשֵׁם	gĕšēm	N	body	single		xc.ah.ae	1655		2662
ofa	דָּא	dāʾ	Pd	this	main		xd.aa.aa	1668		2663
ofb	דֹּב	dōb	N	bear	single		xd.aa.ab	1678		2664
ofc	דְּבַח	dĕbaḥ	N	sacrifice	sub		xd.ab.ab	1685		2665a
ofd	דְּבַח	dĕbaḥ	V	sacrifice	main	דבח	xd.ab.aa	1684		2665
ofe	דְּבֵק	dĕbēq	V	cling	main	דבק	xd.ac.aa	1693		2666
off	דִּבְרָה	dibrâ	N	cause	single		xd.ac.ab	1701		2667
ofg	דְּהַב	dĕhab	N	gold	single		xd.ac.ac	1722		2668
ofh	דֵּהָיֵא	dēhāyēʾ	Np	Dehavites			xd.ac.ad	1723		
ofi	דּוּק	dûq	V	be shattered	main		xd.an.aa	1751		2681
ofj	דּוּר	dûr	V	dwell	main	דור	xd.ad.aa	1753		2669
ofk	דּוּרָא	dûrāʾ	Np	Dura			xd.ad.af	1757		
ofl	דּוּשׁ	dûš	V	tread down	main	דושׁ	xd.ae.aa	1759		2670
ofm	דַּחֲוָה	daḥăwâ	N	instr. of music	single		xd.ae.ab	1761		2671
ofn	דְּחַל	dĕḥal	V	fear	main	דחל	xd.af.aa	1763		2672
ofo	דִּי	dî	T	who	main		xd.ag.aa	1768		2673
ofp	דִּין	dîn	V	judge	main	דין	xd.ah.aa	1778		2674
ofq	דִּין	dîn	N	judgment	sub		xd.ah.ab	1780		2674?
ofr	דַּיָּן	dayyān	N	judge	sub		xd.ah.ac	1782		2674a
ofs	דִּינָיֵא	dînāyēʾ	Np	Dinaite	sub		xd.ah.af	1784		2674b
oft	דֵּךְ	dēk	Pd	this	main		xd.ai.aa	1791		2675
ofu	דִּכֵּן	dikkēn	A	this	single		xd.ai.ab	1797		2676
ofv	דְּכַר	dĕkar	N	ram	main	דכר	xd.aj.aa	1798		2677a
ofw	דכר	dkr								2677
ofx	דִּכְרוֹן	dikrôn	N	memorandum	sub		xd.aj.ab	1799	a	2677b
ofy	דָּכְרָן	dākĕrān	N	register	sub		xd.aj.ac	1799	b	2677c
ofz	דְּלַק	dĕlaq	V	burn	main	דלק	xd.ak.aa	1815		2678
oga	דְּמָה	dĕmâ	V	be like	main	דמה	xd.al.aa	1821		2679
ogb	דְּנָה	dĕnâ	Pd	this	main		xd.am.aa	1836		2680
ogc	דָּנִיֵּאל	dānîyēʾl	Np	Daniel			xd.ah.ae	1841		
ogd	דְּקַק	dĕqaq	V	be shattered	sub		xd.an.aa	1855		2681
oge	דָּר	dār	N	generation	sub		xd.ad.ab	1859		2669a
ogf	דָּֽרְיָ֫וֶשׁ	dārĕyāweš	Np	Darius			xd.an.ac	1868		
ogg	דְּרַע	dĕraʿ	N	arm	sub		xd.ao.ab	1872		2682a
ogh	דרע	drʿ			main	דרע	xd.ao.aa			2682
ogi	דָּת	dāt	N	decree	single		xd.ao.ad	1882		2683
ogj	דֶּ֫תֶא	deteʾ	N	grass	single		xd.ao.ae	1883		2684
ogk	דְּתָבָר	dĕtābār	N	judge	single		xd.ao.af	1884		2685
ogl	הֲ	hă	Ti	interrogative particle	main		xe.aa.aa			2686
ogm	הֵא	hēʾ	Tm	behold like	main		xe.ac.aa	1888	b	2688
ogn	הָא	hāʾ	Tm	lo!	main		xe.ab.aa	1888	a	2687
ogo	הַדָּבָר	haddābār	N	counsellor	single		xe.ac.ab	1907		2689
ogp	הַדָּם	haddām	N	member	single		xe.ac.ac	1917		2690
ogq	הֲדַר	hădar	N	honour	sub		xe.ad.ab	1923		2691a
ogr	הֲדַר	hădar	V	glorify	main	הדר	xe.ad.aa	1922		2691
ogs	הֲוָא	hăwāʾ	V	come to pass	main		xe.ae.aa	1934		2692
ogt	הוּא	hûʾ	Pp	he	main		xe.af.aa	1932		2693
ogu	הוּךְ	hûk	V	go	main		xe.ag.aa	1946		2695
ogv	הֵיכַל	hêkal	N	palace	single		xe.af.ab	1965		2694
ogw	הֲלַךְ	hălak	V	go	sub		xe.ag.aa	1981		2695
ogx	הֲלָךְ	hălāk	N	toll	sub		xe.ag.ab	1983		2695a
ogy	הִמּוֹ	himmô	Pp	they	main		xe.ah.aa	1994		2696
ogz	הַמְנִיכָא	hamnîkāʾ	N	chain	single		xe.ah.ab	2002		2697
oha	הֵן	hēn	T	if	main		xe.ai.aa	2006	a	2698
ohb	הַרְהֹר	harhōr	N	fancy	sub		xe.aj.ab	2031		2700
ohc	הרהר	hrhr			main	הרהר	xe.aj.aa			
ohd	וְ	wĕ	C	and	main		xf.aa.aa			2701
ohe	זְבַן	zĕban	V	buy	main	זבן	xg.aa.aa	2084		2702
ohf	זְהַר	zĕhar	V	warned	main	זהר	xg.ab.aa	2095		2703
ohg	זוּד	zûd	V	be presumptuous	main		xg.ac.aa	2103		2704
ohh	זוּן	zûn	V	feed	main	זון	xg.ad.aa	2110		2705
ohi	זוּעַ	zûaʿ	V	tremble	main	זוע	xg.ae.aa	2112		2706
ohj	זִיו	zîw	N	brightness	single		xg.ae.ab	2122		2707
ohk	זָכוּ	zākû	N	purity	single		xg.ae.ac	2136		2708
ohl	זְכַרְיָה	zĕkaryâ	Np	Zachariah			xg.ae.ad	2148	b	
ohm	זְמַן	zĕman	N	time	main		xg.af.aa	2166		2709a
ohn	זְמַן	zĕman	V	agree together	sub		xg.af.ab	2164		2709
oho	זְמָר	zĕmār	N	music	main	זמר	xg.ag.aa	2170		2710a
ohp	זַמָּר	zammār	N	singer	sub		xg.ag.ab	2171		2710b
ohq	זמר	zmr								2710
ohr	זַן	zan	N	kind	single		xg.ag.ac	2178		2711
ohs	זְעֵיר	zĕʿêr	A	little	sub		xg.ah.ab	2192		2713
oht	זְעִ֑ק	zĕʿiq	V	cry	single		xg.ag.ad	2200		2712
ohu	זער	zʿr			main	זער	xg.ah.aa			
ohv	זְקַף	zĕqap	V	raise	main	זקף	xg.ai.aa	2211		2714
ohw	זְרֻבָּבֶ֫ל	zĕrubbābel	Np	Zerubbabel			xg.ai.ab	2217		
ohx	זְרַע	zĕraʿ	N	seed	single		xg.ai.ac	2234		2715
ohy	חֲבוּלָא	ḥăbûlāʾ	N	hurtful act	sub		xh.aa.ac	2248		2716b
ohz	חֲבַל	ḥăbal	V	destroy	main	חבל	xh.aa.aa	2255		2716
oia	חֲבָל	ḥăbāl	N	hurt	sub		xh.aa.ab	2257		2716a
oib	חֲבַר	ḥăbar	N	fellow	main	חבר	xh.ab.aa	2269		2717a
oic	חבר	ḥbr								2717
oid	חַבְרָה	ḥabrâ	N	fellow	sub		xh.ab.ab	2273		2717b
oie	חַגַּי	ḥaggay	Np	Haggai			xh.ab.ac	2292	b	
oif	חַד	ḥad	A	one	sub		xa.ai.ab	2298		2718
oig	חֶדְוָה	ḥedwâ	N	joy	single		xh.ab.ae	2305		2719
oih	חֲדִי	ḥădî	N	breast	single		xh.ab.af	2306		2720
oii	חֲדַ֑ת	ḥădat	A	new	single		xh.ab.ag	2323		2721
oij	חוד	ḥwd			main	חוד	xh.ac.aa			
oik	חֲוָה	ḥăwâ	V	declare	main	חוה	xh.ad.aa	2324		2722
oil	חוּט	ḥûṭ	V	repair	main	חוט	xh.ae.aa	2338		2723
oim	חִוָּר	ḥiwwār	A	white	single		xh.ae.ab	2358		2724
oin	חֲזָה	ḥăzâ	V	see	main	חזה	xh.af.aa	2370		2725
oio	חֱזוּ	ḥĕzû	N	vision	sub		xh.af.ab	2376		2725a
oip	חֲזוֹת	ḥăzôt	N	sight	sub		xh.af.ac	2379		2725b
oiq	חטא	ḥṭʾ								2726
oir	חַטָּאָה	ḥaṭṭāʾâ	N	sin-offering	sub		xh.ag.ab	2402		2726b
ois	חֲטָי	ḥăṭāy	N	sin	main		xh.ag.aa	2408		2726a
oit	חַטָּיָא	ḥaṭṭāyāʾ	N	sin-offering	sub		xh.ag.ab	2409		2726b
oiu	חַי	ḥay	A	living	sub		xh.ah.ab	2417		2727a
oiv	חֲיָא	ḥăyāʾ	V	live	main		xh.ah.aa	2418		2727
oiw	חֵיוָא	ḥêwāʾ	N	beast	sub		xh.ah.ac	2423		2727b
oix	חַ֫יִל	ḥayil	N	power	single		xh.ah.ad	2429		2728
oiy	חַכִּים	ḥakkîm	A	wise man	main	חכם	xh.ai.aa	2445		2729a
oiz	חכם	ḥkm								2729
oja	חׇכְמָה	ḥokmâ	N	wisdom	sub		xh.ai.ab	2452		2729b
ojb	חֵ֫לֶם	ḥēlem	N	dream	single		xh.ai.ac	2493		2730
ojc	חֲלַף	ḥălap	V	pass	main	חלף	xh.aj.aa	2499		2731
ojd	חֲלָק	ḥălāq	N	portion	main	חלק	xh.aj.ab	2508		2732a
oje	חלק	ḥlq								2732
ojf	חֱמָא	ḥĕmāʾ	N	rage	sub		xj.ae.ab	2528		2733
ojg	חֲמַר	ḥămar	N	wine	single		xh.aj.ae	2562		2734
ojh	חִנְטָה	ḥinṭâ	N	wheat	single		xh.aj.af	2591		2735
oji	חֲנֻכָּה	ḥănukkâ	N	dedication	single		xh.aj.ag	2597		2736
ojj	חֲנַן	ḥănan	V	shew favour	main	חנן	xh.ak.aa	2604		2737
ojk	חֲנַנְיָה	ḥănanyâ	Np	Hananiah			xh.ak.ab	2608	b	
ojl	חֲסַן	ḥăsan	V	take possession of	main	חסן	xh.al.aa	2631		2738
ojm	חֵ֫סֶן	ḥēsen	N	power	sub		xh.al.ab	2632		2738a
ojn	חֲסַף	ḥăsap	N	clay	single		xh.al.ac	2635		2739
ojo	חַסִּר	ḥassir	A	lacking	single		xh.al.ad	2627		
ojp	חֲצַף	ḥăṣap	V	shew insolence	main	חצף	xh.am.aa	2685		2740
ojq	חֲרַב	ḥărab	V	be waste	main	חרב	xh.an.aa	2718		2741
ojr	חַרְטֹם	ḥarṭōm	N	magician	single		xh.an.ab	2749		2742
ojs	חֲרַךְ	ḥărak	V	singe	main	חרך	xh.ao.aa	2761		2743
ojt	חֲרַץ	ḥăraṣ	N	loin	single		xh.ao.ab	2783		2744
oju	חֲשַׁב	ḥăšab	V	think	main	חשׁב	xh.ap.aa	2804		2745
ojv	חֲשׁוֹךְ	ḥăšôk	N	darkness	sub		xh.ar.ab	2816		2747
ojw	חֲשַׁח	ḥăšaḥ	N	thing needed	sub		xh.aq.ab	2818	b	2746a
ojx	חֲשַׁח	ḥăšaḥ	V	need	main	חשׁח	xh.aq.aa	2818	a	2746
ojy	חַשְׁחוּ	ḥašḥû	N	things needed	sub		xh.aq.ac	2819		2746b
ojz	חשׁך	ḥšk			main	חשׁך	xh.ar.aa			
oka	חֲשַׁל	ḥăšal	V	shatter	main	חֲשַׁל	xh.as.aa	2827		2748
okb	חֲתַם	ḥătam	V	seal	main	חתם	xh.at.aa	2857		2749
okc	טְאֵב	ṭĕʾēb	V	be good	main		xi.aa.aa	2868		2750
okd	טָב	ṭāb	N	good	sub		xi.aa.ab	2869		2750a
oke	טַבָּח	ṭabbāḥ	N	guardsman	single		xi.aa.ac	2877		2751
okf	טוּר	ṭûr	N	mountain	single		xi.aa.ad	2906		2752
okg	טְוָת	ṭĕwāt	D	fastingly	single		xi.aa.ae	2908		2753
okh	טִין	ṭîn	N	clay	single		xi.aa.af	2917		2754
oki	טַל	ṭal	N	dew	single		xi.aa.ag	2920		2755
okj	טְלַל	ṭĕlal	V	have shade	single		xi.aa.ah	2927		2756
okk	טְעֵם	ṭĕʿēm	N	taste	sub		xi.ab.ab	2942		2757a
okl	טְעֵם	ṭĕʿēm	N	taste	sub		xi.ab.ab	2941		2757a
okm	טְעֵם	ṭĕʿēm	V	feed	main	טעם	xi.ab.aa	2939		2757
okn	טְפַר	ṭĕpar	N	nail	single		xi.ab.ac	2953		2758
oko	טְרַד	ṭĕrad	V	chase away	main	טרד	xi.ac.aa	2957		2759
okp	טַרְפְּלָיֵא	ṭarpĕlāyēʾ	Np	Tarpelites			xi.ac.ab	2967		
okq	יְבַל	yĕbal	V	bear along	main	יבל	xj.aa.aa	2987		2760
okr	יַבֶּ֫שֶׁת	yabbešet	N	earth	single		xj.aa.ab	3007		2761
oks	יְגַר	yĕgar	N	heap	single		xj.aa.ac	3026	a	2762
okt	יַד	yad	N	hand	single		xj.aa.ad	3028		2763
oku	יְדָא	yĕdāʾ	V	praise	main		xj.ab.aa	3029		2764
okv	יְדַע	yĕdaʿ	V	know	main	ידע	xj.ac.aa	3046		2765
okw	יְהַב	yĕhab	V	give	main	יהב	xj.ad.aa	3052		2766
